price,retail_price,uses_ad_boosts,badge_local_product,badge_product_quality,badge_fast_shipping,shipping_option_price,shipping_is_express,merchant_has_profile_picture
0.10416666666666667,0.03187250996015936,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,1.0
0.101875,0.01593625498007968,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.08333333333333333,0.01593625498007968,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.035625000000000004,0.00796812749003984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20833333333333331,0.03585657370517928,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.3125,0.05179282868525896,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0
0.12499999999999999,0.099601593625498,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.0625,0.01195219123505976,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10416666666666667,0.0199203187250996,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.14583333333333331,0.06374501992031872,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.0625,0.01195219123505976,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.20833333333333331,0.07569721115537849,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.22916666666666666,0.23107569721115537,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.20833333333333331,0.03984063745019921,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.01895833333333333,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09791666666666667,0.22709163346613545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14583333333333331,0.06374501992031872,0.0,0.0,1.0,0.0,0.09090909090909091,0.0,0.0
0.16666666666666666,0.027888446215139442,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.09833333333333333,0.03187250996015936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020833333333333332,0.03585657370517928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666666666666666,0.03187250996015936,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.2916666666666667,0.04780876494023904,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0
0.3958333333333333,0.06374501992031872,0.0,0.0,0.0,0.0,0.4545454545454545,0.0,0.0
0.10416666666666667,0.03187250996015936,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.04166666666666667,0.00796812749003984,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666666666666666,0.03585657370517928,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.14583333333333331,0.027888446215139442,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.22916666666666666,0.2948207171314741,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.20833333333333331,0.04780876494023904,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.16666666666666666,0.08366533864541834,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,1.0
0.12499999999999999,0.0199203187250996,0.0,0.0,1.0,0.0,0.09090909090909091,0.0,0.0
0.1025,0.03187250996015936,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14583333333333331,0.18725099601593626,0.0,0.0,1.0,0.0,0.09090909090909091,0.0,0.0
0.20833333333333331,0.5298804780876494,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.14583333333333331,0.02390438247011952,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.2916666666666667,0.4541832669322709,1.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0
0.14583333333333331,0.02390438247011952,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,1.0
0.014166666666666664,0.00398406374501992,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4791666666666667,0.23107569721115537,1.0,0.0,0.0,0.0,0.4545454545454545,0.0,0.0
0.096875,0.099601593625498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24999999999999997,0.03984063745019921,0.0,0.0,1.0,0.0,0.1818181818181818,0.0,0.0
0.3125,0.41832669322709165,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0
0.100625,0.01593625498007968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12499999999999999,0.02390438247011952,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.14583333333333331,0.10358565737051793,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.2708333333333333,0.043824701195219126,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.096875,0.03187250996015936,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.016666666666666666,0.00398406374501992,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12499999999999999,0.0199203187250996,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.015624999999999997,0.0199203187250996,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666666666666666,0.4262948207171315,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.22916666666666666,0.03984063745019921,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.14583333333333331,0.02390438247011952,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,1.0
0.08333333333333333,0.01593625498007968,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.20833333333333331,0.03585657370517928,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,1.0
0.14583333333333331,0.02390438247011952,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.12499999999999999,0.0199203187250996,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.10416666666666667,0.04780876494023904,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,1.0
0.10416666666666667,0.08366533864541834,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.24999999999999997,0.09561752988047809,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,1.0
0.12499999999999999,0.1952191235059761,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.24999999999999997,0.03984063745019921,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.22916666666666666,0.05179282868525896,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.098125,0.04780876494023904,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.20833333333333331,0.199203187250996,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,1.0
0.058124999999999996,0.19123505976095617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14583333333333331,0.03585657370517928,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.020833333333333332,0.00796812749003984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10416666666666667,0.08366533864541834,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.10416666666666667,0.0199203187250996,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.24999999999999997,0.03984063745019921,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.14583333333333331,0.09561752988047809,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.12499999999999999,0.0199203187250996,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.20833333333333331,0.03585657370517928,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.20833333333333331,0.601593625498008,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.14583333333333331,0.02390438247011952,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.013541666666666664,0.00398406374501992,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14583333333333331,0.08366533864541834,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.22916666666666666,0.03984063745019921,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.16666666666666666,0.027888446215139442,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,1.0
0.14583333333333331,0.02390438247011952,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,1.0
0.08333333333333333,0.199203187250996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20833333333333331,0.1952191235059761,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.20833333333333331,0.03585657370517928,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.16666666666666666,0.027888446215139442,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.12499999999999999,0.04780876494023904,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.10416666666666667,0.0199203187250996,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.12499999999999999,0.05179282868525896,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.013541666666666664,0.00398406374501992,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20833333333333331,0.41832669322709165,1.0,0.0,0.0,1.0,0.1818181818181818,0.0,1.0
0.20833333333333331,0.3346613545816733,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.12499999999999999,0.0199203187250996,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.14583333333333331,0.2828685258964143,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.2916666666666667,0.04780876494023904,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0
0.16666666666666666,0.17928286852589642,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.12499999999999999,0.0199203187250996,0.0,0.0,1.0,0.0,0.09090909090909091,0.0,0.0
0.20833333333333331,0.03585657370517928,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.10416666666666667,0.03585657370517928,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.14583333333333331,0.03585657370517928,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.020833333333333332,0.00398406374501992,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14583333333333331,0.04780876494023904,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.4375,0.6294820717131474,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0
0.20833333333333331,0.03585657370517928,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.10416666666666667,0.0199203187250996,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.10416666666666667,0.14741035856573706,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.16666666666666666,0.1952191235059761,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.22916666666666666,0.03984063745019921,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.10416666666666667,0.0199203187250996,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.16666666666666666,0.12749003984063745,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.3541666666666667,0.18326693227091634,0.0,1.0,0.0,1.0,0.36363636363636365,0.0,1.0
0.20833333333333331,0.4262948207171315,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.24999999999999997,0.04780876494023904,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.20833333333333331,0.14741035856573706,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.20833333333333331,0.03585657370517928,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.20833333333333331,0.03585657370517928,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,1.0
0.16666666666666666,0.13147410358565736,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.10416666666666667,0.02390438247011952,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.038125000000000006,0.00796812749003984,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12499999999999999,0.6294820717131474,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.2916666666666667,0.10756972111553785,1.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0
0.2708333333333333,0.26693227091633465,1.0,1.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.22916666666666666,0.05179282868525896,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.10020833333333333,0.1155378486055777,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.3125,0.08366533864541834,1.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0
0.12499999999999999,0.0199203187250996,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.14583333333333331,0.16334661354581673,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.22916666666666666,0.04780876494023904,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.20833333333333331,0.29880478087649404,1.0,1.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.20833333333333331,0.05179282868525896,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.09770833333333334,0.01593625498007968,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.22916666666666666,0.03984063745019921,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.12499999999999999,0.0199203187250996,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.12499999999999999,0.04780876494023904,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.09708333333333334,0.01593625498007968,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.14583333333333331,0.02390438247011952,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,1.0
0.08333333333333333,0.01593625498007968,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,1.0
0.2708333333333333,0.04780876494023904,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.10416666666666667,0.18326693227091634,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.14583333333333331,0.02390438247011952,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,1.0
0.100625,0.01593625498007968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20833333333333331,0.0796812749003984,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.017708333333333336,0.03984063745019921,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.16666666666666666,0.027888446215139442,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,1.0
0.14583333333333331,0.21912350597609562,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.04166666666666667,0.00796812749003984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10416666666666667,0.06374501992031872,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.059583333333333335,0.0199203187250996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666666666666666,0.027888446215139442,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.101875,0.01593625498007968,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.20833333333333331,0.06374501992031872,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.14583333333333331,0.02390438247011952,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.14583333333333331,0.5537848605577689,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.20833333333333331,0.6653386454183267,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.20833333333333331,0.6653386454183267,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.14583333333333331,0.02390438247011952,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.020833333333333332,0.027888446215139442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09708333333333334,0.01593625498007968,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666666666666666,0.027888446215139442,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.14583333333333331,0.03187250996015936,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.16666666666666666,0.027888446215139442,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.03666666666666667,0.06374501992031872,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.058958333333333335,0.01195219123505976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12499999999999999,0.03187250996015936,1.0,0.0,1.0,0.0,0.09090909090909091,0.0,0.0
0.10416666666666667,0.16733067729083664,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.14583333333333331,0.0796812749003984,0.0,0.0,1.0,0.0,0.09090909090909091,0.0,0.0
0.14583333333333331,0.03187250996015936,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.03458333333333334,0.00796812749003984,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.14583333333333331,0.3346613545816733,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,1.0
0.14583333333333331,0.02390438247011952,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.055624999999999994,0.03187250996015936,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.22916666666666666,0.3187250996015936,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.24999999999999997,0.03984063745019921,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.16666666666666666,0.027888446215139442,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.16666666666666666,0.3346613545816733,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.14583333333333331,0.02390438247011952,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.22916666666666666,0.03984063745019921,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,1.0
0.08333333333333333,0.2948207171314741,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.10416666666666667,0.0199203187250996,0.0,0.0,1.0,0.0,0.09090909090909091,0.0,1.0
0.2708333333333333,0.043824701195219126,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0
0.14583333333333331,0.02390438247011952,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.14583333333333331,0.23107569721115537,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.14583333333333331,0.02390438247011952,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.3541666666666667,0.05976095617529881,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,1.0
0.061041666666666675,0.09163346613545817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20833333333333331,0.03585657370517928,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.10416666666666667,0.0199203187250996,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.14583333333333331,0.02390438247011952,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,1.0
0.20833333333333331,0.23107569721115537,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.12499999999999999,0.099601593625498,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.22916666666666666,0.03984063745019921,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.20833333333333331,0.03585657370517928,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.20833333333333331,0.03585657370517928,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.04166666666666667,0.00796812749003984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08333333333333333,0.027888446215139442,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.16666666666666666,0.16733067729083664,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.14583333333333331,0.02390438247011952,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.16666666666666666,0.027888446215139442,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.20833333333333331,0.03585657370517928,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.20833333333333331,0.33067729083665337,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.12499999999999999,0.0199203187250996,0.0,0.0,1.0,0.0,0.09090909090909091,0.0,0.0
0.061041666666666675,0.01195219123505976,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12499999999999999,0.0199203187250996,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,1.0
0.14583333333333331,0.02390438247011952,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.12499999999999999,0.0199203187250996,0.0,0.0,1.0,0.0,0.09090909090909091,0.0,0.0
0.05625000000000001,0.03187250996015936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14583333333333331,0.199203187250996,0.0,0.0,1.0,0.0,0.09090909090909091,0.0,0.0
0.14583333333333331,0.02390438247011952,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.06125,0.027888446215139442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2916666666666667,0.04780876494023904,0.0,0.0,1.0,0.0,0.2727272727272727,0.0,0.0
0.08333333333333333,0.01593625498007968,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.09937499999999999,0.01593625498007968,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07645833333333334,0.01195219123505976,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20833333333333331,0.03585657370517928,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.10208333333333335,0.01593625498007968,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.05625000000000001,0.18326693227091634,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08333333333333333,0.01593625498007968,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666666666666666,0.027888446215139442,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.3125,0.06772908366533864,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0
0.10416666666666667,0.0199203187250996,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.3125,0.099601593625498,0.0,1.0,0.0,0.0,0.2727272727272727,0.0,0.0
0.057499999999999996,0.01195219123505976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14583333333333331,0.1155378486055777,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.20833333333333331,0.03585657370517928,1.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
0.14583333333333331,0.02390438247011952,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
0.22916666666666666,0.03984063745019921,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0
